Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
SPX,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.353833011137,7630.646166988863,7808.707666022274,7571.292333977726,SEP26,SEP26,2026-08-27,2026-09-18,7690.0,7731.179113601059,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7690.3;AUG26=7690;NOV26=7755;OCT26=7756.5;DEC26=7819.5;JAN27=7825;MAR27=7888.5;FEB27=7823;APR27=7904;JUN27=7957.75;JUL27=7988.5;MAY27=7909.25;AUG27=8001;SEP27=8028.25;DEC29=8615;MAR28=8132.5;DEC27=8048.75;DEC28=8320.875;SEP28=2417;DEC30=9089.5;JUN28=8227.25,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-04,6,401,0.0,NONE,11400,10499,499,0,402,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-26
