Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,5370.0,132657.33539533272,1.542675541650004,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5375.0,-76321.62010559796,0.9796150558186897,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5380.0,53693.58948788821,0.2893934217815334,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5385.0,68512.74382853441,0.37034522398802705,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5390.0,846668.176564024,4.566068381677052,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5395.0,41493.13718327881,0.39574998326623534,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5400.0,17198177.953615267,97.08405922100857,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5405.0,53809.191211216916,0.2929614054430765,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5410.0,17830.53569446348,0.09630373669795357,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5415.0,-13344.2179367029,0.08018325308652545,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5420.0,162869.79220862457,0.8841407385788547,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5425.0,825638.0930656445,4.453265630745314,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5430.0,70221.069625788,0.37766864869272987,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5435.0,432565.34154502925,2.367492469356944,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5440.0,77122.52088427503,0.4149381195720717,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
XAU,5445.0,12712.615576080487,0.06769060850816966,0.0,0.0,0.0,0.0,0.0,0.0,4299.45926543991,4247.14073456009,4325.61853087982,4220.98146912018,DEC26,AUG26,2026-08-07,2026-11-23,4273.3,4008.392552502974,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;FEB28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,SEP26=4273.5;AUG26=4273.3;OCT26=4273.6;DEC26=4306.45;NOV26=4305;JAN27=4342.7;OCT27=4841.7;JUN27=4405.75;FEB27=4343.6;DEC27=4524.7;APR27=4373.3;MAR27=4374.45;MAY27=4399.3;DEC28=5454.9;AUG27=3967.4;FEB28=3949.3;JAN28=5739.9,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-13,5,132,0.0,NONE,5243,4954,0,0,289,NONE,NONE,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.45,2026-08-05
