Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,5675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5680.0,18752.127816763394,0.09814744667200803,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5700.0,942819.6694718305,4.618807446957007,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
XAU,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4354.143823486353,4241.856176513647,4410.287646972705,4185.712353027295,DEC26,SEP26,2026-09-25,2026-11-23,4298.0,4215.510519934832,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNRESOLVED_EXPIRY;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;FEB28=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;APR28=SERIES_FORWARD_CLUSTER;JUL28=SERIES_FORWARD_CLUSTER;MAY28=SERIES_FORWARD_CLUSTER;JAN28=PUT_CALL_PARITY,NOV26=4298.5;SEP26=4298;DEC26=4299.05;OCT26=4298.1;JAN27=4335.2;OCT27=4464.55;FEB28=4558.4;JUN27=4409.55;FEB27=4335.9;MAY27=4409.8;MAR27=4370.85;APR27=4371.05;DEC27=4541.1;AUG27=4450;JUL27=4449.8;SEP27=4489.25;DEC28=5528.6;APR28=4635.2;JUL28=4574.6;MAY28=4611;JAN28=5732.4,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-10-02,5,66,0.0,NONE,5873,5024,0,20,829,NONE,MMG,OK,NONE,NONE,2026-09-24
