Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,4615.0,6248163.2840717975,45.830532450129965,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4620.0,156912.02695068467,35.417473780679444,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4625.0,26096066.06738239,203.72943235849291,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4630.0,2627077.1738401004,72.51677764801737,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4635.0,5130168.739402602,39.16730852259548,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4640.0,10442990.626835695,121.74636964958944,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4645.0,37131534.30197926,202.68375090330974,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4650.0,107906380.34686986,753.2826150932389,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4655.0,1867464.148473206,29.17530511372783,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4660.0,2351385.613056703,97.34265164605597,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4665.0,6449532.574731888,48.96195039978302,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4670.0,6229042.872909866,46.40196647060971,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
XAU,4675.0,39730726.05411232,263.25760722637204,0.0,0.0,0.0,0.0,0.0,0.0,4434.612876795917,4375.7871232040825,4464.025753591835,4346.374246408164,DEC26,SEP26,2026-09-11,2026-11-23,4405.2,4192.902756483887,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4405.2;SEP26=4405.2;DEC26=4439.35;NOV26=4439.2;FEB28=4489;OCT27=4942.2;JAN27=4474.65;JUN27=4545;FEB27=4476.1;MAR27=4508.4;APR27=4509.2;MAY27=4543.15;DEC27=4664;JUL27=5049.9;AUG27=5404.7;SEP27=5399.5;DEC28=5595.4;JAN28=5674.3,AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-17,6,82,0.0,NONE,5782,5417,0,0,365,NONE,MMG,WARN,IV_SHIFT,R68 IV proxy changed by a factor of 0.36,2026-09-07
