Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
XAU,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.176166493888,4329.423833506111,4503.052332987777,4271.547667012222,DEC26,AUG26,2026-08-14,2026-11-23,4387.299999999999,4122.927175460981,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;AUG27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER,SEP26=4387.3;AUG26=4387.3;NOV26=4419.8;OCT26=4387.2;DEC26=4420.5;OCT27=3897.9;JAN27=4455.9;JUN27=4520.7;FEB27=4457.7;APR27=4487.05;DEC27=4638.5;MAR27=4488.95;MAY27=4517.35;JUL27=3334.8;AUG27=3883.65;SEP27=5439.3;DEC28=5372.4;JAN28=5680.5;FEB28=3865.5,JUL27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-21,5,78,0.0,NONE,5734,5629,0,0,104,NONE,NONE,OK,NONE,NONE,2026-08-13
