Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,3950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
SPX,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7871.735826228503,7772.964173771497,7921.121652457006,7723.578347542994,SEP26,AUG26,2026-08-14,2026-09-18,7822.35,7735.55678602285,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,AUG26=7822.35;NOV26=7882.25;DEC26=7955.25;SEP26=7823.05;OCT26=7886.75;MAR27=8023;JUN27=8095.75;SEP27=8174;JAN27=7953;FEB27=7951;APR27=8029.25;MAY27=8033;JUL27=8112.25;DEC29=8742.375;AUG27=8118.75;DEC27=8172.375;MAR28=8246.375;DEC28=8438.5;DEC30=9213.5;JUN28=8890.5,NONE,WEIGHTED_ATM,2026-08-21,5,701,0.0,NONE,11570,11071,496,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-13
